use_digits,max_digits_per_token,max_tokens_per_num,op,mod,final_train_loss,final_val_loss,final_val_accuracy,seed,num_params,depth,width,heads,vocab_size,num_steps,batchsize,num_val_steps,train_losses,val_losses,val_accuracies,val_full_accuracies,val_l1s,val_l2s
true,2,1,+,,0.002523526782169938,0.002375422837212682,0.9999999761581421,12346,5272832,6,256,2,103,500,1024,5,"[4.8317790031433105, 4.759592533111572, 4.653924942016602, 4.611024379730225, 4.548496723175049, 4.4732747077941895, 4.406165599822998, 4.341951847076416, 4.290162563323975, 4.215610980987549, 4.126230716705322, 4.099608421325684, 4.0566277503967285, 3.9891674518585205, 3.9575860500335693, 3.837751865386963, 3.8781332969665527, 3.762852907180786, 3.761023759841919, 3.7760157585144043, 3.633105993270874, 3.678365707397461, 3.5979397296905518, 3.6662142276763916, 3.619663953781128, 3.589036226272583, 3.596097469329834, 3.520841598510742, 3.559312343597412, 3.4948110580444336, 3.4278745651245117, 3.4333999156951904, 3.3893790245056152, 3.408606767654419, 3.4226572513580322, 3.4046261310577393, 3.39949893951416, 3.308563470840454, 3.371781349182129, 3.365131378173828, 3.3223400115966797, 3.3433804512023926, 3.3399291038513184, 3.340057373046875, 3.357905864715576, 3.3142638206481934, 3.3461713790893555, 3.3032021522521973, 3.284747362136841, 3.2764339447021484, 3.2719528675079346, 3.272404670715332, 3.297309637069702, 3.266296148300171, 3.2473883628845215, 3.1985795497894287, 3.219264507293701, 3.207594394683838, 3.22741961479187, 3.166755199432373, 3.2473859786987305, 3.1686887741088867, 3.087885856628418, 3.1427435874938965, 3.1161415576934814, 3.1197409629821777, 3.158560037612915, 3.065322160720825, 3.030914068222046, 3.0847091674804688, 3.0487616062164307, 3.046640396118164, 3.064974069595337, 2.975031614303589, 2.9823241233825684, 2.9392712116241455, 2.9227983951568604, 2.952542304992676, 2.8468799591064453, 2.8979685306549072, 2.825666904449463, 2.854438543319702, 2.825047016143799, 2.832043409347534, 2.7786872386932373, 2.7789905071258545, 2.7703051567077637, 2.7423760890960693, 2.6988563537597656, 2.7438817024230957, 2.714404344558716, 2.7953619956970215, 2.6948020458221436, 2.646658420562744, 2.5983481407165527, 2.6601972579956055, 2.5589163303375244, 2.597322702407837, 2.582427978515625, 2.6401615142822266, 2.5561532974243164, 2.596763849258423, 2.5483522415161133, 2.4708287715911865, 2.4605677127838135, 2.463681697845459, 2.463488817214966, 2.3688907623291016, 2.4413957595825195, 2.3622279167175293, 2.3829238414764404, 2.3531887531280518, 2.3172807693481445, 2.3423399925231934, 2.2974846363067627, 2.3624324798583984, 2.282485008239746, 2.28052020072937, 2.247556447982788, 2.2569308280944824, 2.2448842525482178, 2.1428277492523193, 2.224132537841797, 2.1944496631622314, 2.2047717571258545, 2.192249298095703, 2.198899269104004, 2.0896520614624023, 2.136164665222168, 2.103161334991455, 2.1675236225128174, 2.0718579292297363, 2.077244281768799, 2.1068344116210938, 2.0560977458953857, 2.0196805000305176, 2.0404179096221924, 2.050757646560669, 1.9933699369430542, 2.029186248779297, 1.9757983684539795, 1.9787248373031616, 1.9965239763259888, 2.01955246925354, 1.9780772924423218, 1.9332890510559082, 1.946946620941162, 1.9142804145812988, 1.904832124710083, 1.8963350057601929, 1.926679253578186, 1.9179637432098389, 1.854271650314331, 1.8973151445388794, 1.83195161819458, 1.8670432567596436, 1.8435837030410767, 1.858094573020935, 1.8113263845443726, 1.8031333684921265, 1.81096613407135, 1.7536191940307617, 1.7833524942398071, 1.8006300926208496, 1.8173860311508179, 1.7326810359954834, 1.7743871212005615, 1.7239254713058472, 1.7836155891418457, 1.7205512523651123, 1.6993054151535034, 1.7083938121795654, 1.6996232271194458, 1.7045797109603882, 1.6609705686569214, 1.69945228099823, 1.6797155141830444, 1.6891257762908936, 1.62876296043396, 1.6235073804855347, 1.6505558490753174, 1.628851294517517, 1.6350222826004028, 1.6438120603561401, 1.6240776777267456, 1.5869923830032349, 1.6000871658325195, 1.6091527938842773, 1.5845164060592651, 1.5662068128585815, 1.597737431526184, 1.5947585105895996, 1.5883632898330688, 1.548876166343689, 1.5679808855056763, 1.560492992401123, 1.5336657762527466, 1.5261938571929932, 1.5379340648651123, 1.4975425004959106, 1.496498703956604, 1.5259513854980469, 1.5004475116729736, 1.530186653137207, 1.5109447240829468, 1.4902851581573486, 1.4803184270858765, 1.4852426052093506, 1.4713308811187744, 1.4724234342575073, 1.4635332822799683, 1.4549357891082764, 1.4559017419815063, 1.4599053859710693, 1.4385195970535278, 1.4383295774459839, 1.439231514930725, 1.419846773147583, 1.4377516508102417, 1.4106972217559814, 1.3982373476028442, 1.4288904666900635, 1.3809236288070679, 1.4119484424591064, 1.382373571395874, 1.3849592208862305, 1.3909422159194946, 1.3739286661148071, 1.3611938953399658, 1.3750920295715332, 1.3529819250106812, 1.3673566579818726, 1.360921859741211, 1.321571946144104, 1.3369953632354736, 1.3183324337005615, 1.3269574642181396, 1.312138319015503, 1.3436999320983887, 1.312599539756775, 1.2914162874221802, 1.295467734336853, 1.2870851755142212, 1.293739676475525, 1.2982051372528076, 1.263390302658081, 1.265021800994873, 1.2752737998962402, 1.2498232126235962, 1.2374634742736816, 1.2288691997528076, 1.2343077659606934, 1.2336732149124146, 1.2172175645828247, 1.2085517644882202, 1.2219016551971436, 1.1934767961502075, 1.2029392719268799, 1.1862868070602417, 1.1911282539367676, 1.1994131803512573, 1.148072600364685, 1.1659417152404785, 1.1656993627548218, 1.143728256225586, 1.1396206617355347, 1.146502137184143, 1.110741138458252, 1.1311101913452148, 1.1392377614974976, 1.1095259189605713, 1.0793482065200806, 1.0888230800628662, 1.094779372215271, 1.0913728475570679, 1.0683690309524536, 1.053278923034668, 1.0529040098190308, 1.036476969718933, 1.0483089685440063, 1.0420856475830078, 1.037824273109436, 1.0300006866455078, 1.017054796218872, 1.0300413370132446, 0.981251060962677, 0.9744507670402527, 0.9922389388084412, 0.957592248916626, 0.9591748714447021, 0.967708170413971, 0.9279235005378723, 0.935569703578949, 0.931696355342865, 0.8904727697372437, 0.9160126447677612, 0.8705674409866333, 0.8734325170516968, 0.8773083686828613, 0.8787240386009216, 0.8697917461395264, 0.8397378325462341, 0.8644538521766663, 0.8199886083602905, 0.7979013919830322, 0.7951754331588745, 0.7773510217666626, 0.7792754173278809, 0.7567029595375061, 0.7614158391952515, 0.733875572681427, 0.7527766823768616, 0.6994891166687012, 0.7073238492012024, 0.7139388918876648, 0.6776597499847412, 0.665798544883728, 0.6828611493110657, 0.6154237985610962, 0.6531966924667358, 0.6500979661941528, 0.6103450059890747, 0.5816803574562073, 0.6204623579978943, 0.5717979073524475, 0.5809820294380188, 0.555982768535614, 0.5710294842720032, 0.5541227459907532, 0.5293303728103638, 0.5442656874656677, 0.5327175259590149, 0.5039882659912109, 0.5157793164253235, 0.4694487154483795, 0.48279592394828796, 0.47629600763320923, 0.45497578382492065, 0.4577264189720154, 0.44269663095474243, 0.42644938826560974, 0.41751331090927124, 0.4074702560901642, 0.3763192594051361, 0.3879692554473877, 0.390166312456131, 0.3763279616832733, 0.3554905951023102, 0.34940749406814575, 0.33162355422973633, 0.3039296269416809, 0.3144361078739166, 0.3212161064147949, 0.3023725152015686, 0.31901171803474426, 0.2815392017364502, 0.27625715732574463, 0.25349944829940796, 0.2556213140487671, 0.256125271320343, 0.23589462041854858, 0.2312788963317871, 0.20671412348747253, 0.19065356254577637, 0.19726404547691345, 0.16979728639125824, 0.1544714868068695, 0.15986934304237366, 0.15969328582286835, 0.14051958918571472, 0.14802806079387665, 0.13149552047252655, 0.12573158740997314, 0.13141652941703796, 0.12112394720315933, 0.09490638971328735, 0.10017415881156921, 0.09084286540746689, 0.08542660623788834, 0.090680330991745, 0.0770522877573967, 0.06858880817890167, 0.06537172198295593, 0.05683908984065056, 0.054212335497140884, 0.05644760653376579, 0.05580120533704758, 0.048295874148607254, 0.05369194597005844, 0.04321463033556938, 0.03475048765540123, 0.04001513123512268, 0.03595916926860809, 0.0358947217464447, 0.045962076634168625, 0.031266093254089355, 0.0229521244764328, 0.02521107718348503, 0.028642941266298294, 0.025964651256799698, 0.03109176829457283, 0.02924972213804722, 0.023272667080163956, 0.02622426487505436, 0.024365758523344994, 0.025561226531863213, 0.024177229031920433, 0.020580148324370384, 0.024188632145524025, 0.019918037578463554, 0.03443686664104462, 0.014551828615367413, 0.054623302072286606, 0.01631176471710205, 0.05537355691194534, 0.022853389382362366, 0.022713229060173035, 0.018108252435922623, 0.016929876059293747, 0.024298103526234627, 0.019511697813868523, 0.018880147486925125, 0.019524237141013145, 0.017980916425585747, 0.02162615954875946, 0.01375449076294899, 0.016015388071537018, 0.01723632588982582, 0.016022173687815666, 0.015751667320728302, 0.017411790788173676, 0.018213817849755287, 0.018917467445135117, 0.014486642554402351, 0.014761006459593773, 0.012145720422267914, 0.011807001195847988, 0.01361280120909214, 0.015542179346084595, 0.014590597711503506, 0.01786007359623909, 0.024550866335630417, 0.010062072426080704, 0.008888122625648975, 0.02002052403986454, 0.014092106372117996, 0.018299033865332603, 0.009865835309028625, 0.010433310642838478, 0.010602976195514202, 0.011293284595012665, 0.011103920638561249, 0.0103694386780262, 0.01364047545939684, 0.012620761059224606, 0.0120904091745615, 0.015204000286757946, 0.008194619789719582, 0.00898453313857317, 0.0118288928642869, 0.010827392339706421, 0.01474825944751501, 0.0073802354745566845, 0.008421187289059162, 0.007183715235441923, 0.008502251468598843, 0.0075599513947963715, 0.006517382338643074, 0.010075720027089119, 0.009448708035051823, 0.010079104453325272, 0.005824154242873192, 0.005508815869688988, 0.005598029121756554, 0.004798654932528734, 0.005558842793107033, 0.005520391743630171, 0.004916755482554436, 0.003730925964191556, 0.006811878178268671, 0.00455807289108634, 0.004076880402863026, 0.0037592793814837933, 0.0035225998144596815, 0.0036080938298255205, 0.003246951149776578, 0.0029537370428442955, 0.002937340410426259, 0.0038006065879017115, 0.0031755995005369186, 0.0027873744256794453, 0.0032676628325134516, 0.002823321847245097, 0.002569751115515828, 0.0025643084663897753, 0.002767917700111866, 0.0025867957156151533, 0.002479660091921687, 0.0024901204742491245, 0.002523526782169938]","[4.742327880859375, 2.500886631011963, 1.5058277130126954, 0.8408027410507202, 0.026313198357820512, 0.002375422837212682]","[0.006641196366399526, 0.2644172251224518, 0.44866475462913513, 0.7090359568595886, 0.9981781959533691, 0.9999999761581421]","[0.0099609375, 0.04609375, 0.2029296875, 0.568359375, 0.997265625, 1.0]","[4658.22109375, 25.1373046875, 3.2947265625, 0.997265625, 0.012109375, 0.0]","[42942200.0, 1554.8275390625, 118.7173828125, 13.737109375, 0.101171875, 0.0]"
false,2,1,+,,0.0022877969313412905,0.002835857216268778,0.9997400641441345,12346,5531392,6,256,2,103,500,1024,5,"[9.411261558532715, 9.171695709228516, 8.89006519317627, 8.528566360473633, 8.151896476745605, 7.722206115722656, 7.211672782897949, 6.618000030517578, 6.070511817932129, 5.408660888671875, 4.8629326820373535, 4.458264350891113, 4.23789119720459, 4.054889678955078, 3.9931271076202393, 3.8283493518829346, 3.8533639907836914, 3.7031736373901367, 3.7654783725738525, 3.7672383785247803, 3.622544765472412, 3.6780805587768555, 3.578979253768921, 3.6479086875915527, 3.582000494003296, 3.552126169204712, 3.5577638149261475, 3.4940409660339355, 3.4928362369537354, 3.4374024868011475, 3.3697350025177, 3.3701095581054688, 3.32249116897583, 3.327781915664673, 3.3458683490753174, 3.321418523788452, 3.286311626434326, 3.2130696773529053, 3.2493977546691895, 3.224914312362671, 3.169070243835449, 3.176754951477051, 3.142622470855713, 3.1440160274505615, 3.150628089904785, 3.087871789932251, 3.1007707118988037, 3.0415737628936768, 3.0187339782714844, 2.994229555130005, 2.9527087211608887, 2.9489309787750244, 2.9448585510253906, 2.90617299079895, 2.8680529594421387, 2.8240137100219727, 2.8317034244537354, 2.786409854888916, 2.790328025817871, 2.7263455390930176, 2.7767176628112793, 2.6927502155303955, 2.5944414138793945, 2.613811492919922, 2.603813886642456, 2.5991663932800293, 2.590507984161377, 2.451359987258911, 2.4565861225128174, 2.4707131385803223, 2.4582488536834717, 2.3850011825561523, 2.3938450813293457, 2.322777271270752, 2.3022677898406982, 2.276139259338379, 2.2146217823028564, 2.2057948112487793, 2.140019178390503, 2.142767906188965, 2.0876104831695557, 2.111499547958374, 2.0625033378601074, 2.0655453205108643, 1.9972178936004639, 2.000683307647705, 1.969813346862793, 1.9178436994552612, 1.9206739664077759, 1.9006892442703247, 1.8848130702972412, 1.9093701839447021, 1.8539482355117798, 1.7844371795654297, 1.767154574394226, 1.8048633337020874, 1.7285242080688477, 1.737890601158142, 1.7195576429367065, 1.7408912181854248, 1.6849993467330933, 1.709334135055542, 1.6558042764663696, 1.619134545326233, 1.5941036939620972, 1.5910722017288208, 1.5730832815170288, 1.5333219766616821, 1.5175018310546875, 1.5172326564788818, 1.5023239850997925, 1.4913934469223022, 1.4563753604888916, 1.4693882465362549, 1.4578375816345215, 1.4475497007369995, 1.4245842695236206, 1.4152601957321167, 1.3919905424118042, 1.3782814741134644, 1.375128984451294, 1.3280646800994873, 1.313124179840088, 1.3561651706695557, 1.306302785873413, 1.31143057346344, 1.2773820161819458, 1.2559303045272827, 1.2635241746902466, 1.23090398311615, 1.2277556657791138, 1.2063041925430298, 1.2055662870407104, 1.1891639232635498, 1.176839828491211, 1.1711204051971436, 1.152860164642334, 1.126042366027832, 1.116388201713562, 1.0989446640014648, 1.0792677402496338, 1.072210669517517, 1.0890214443206787, 1.0607829093933105, 1.0367968082427979, 1.0324956178665161, 1.0385197401046753, 0.998929500579834, 0.9915467500686646, 0.9780241847038269, 0.9521434903144836, 0.9331458806991577, 0.9422779679298401, 0.9203215837478638, 0.933430552482605, 0.8928261995315552, 0.8768746852874756, 0.8522723317146301, 0.8869048357009888, 0.8362429738044739, 0.809502899646759, 0.8133344650268555, 0.7863908410072327, 0.7638972401618958, 0.7357895970344543, 0.7579898238182068, 0.7017098069190979, 0.7044188380241394, 0.6611651182174683, 0.6483131051063538, 0.6467251181602478, 0.6356574296951294, 0.6167709827423096, 0.6020421385765076, 0.5863012671470642, 0.5485962629318237, 0.5668172836303711, 0.501869261264801, 0.5028389692306519, 0.48841196298599243, 0.44989871978759766, 0.4180617034435272, 0.43277421593666077, 0.37703216075897217, 0.36739471554756165, 0.35593485832214355, 0.33289363980293274, 0.3093741238117218, 0.3114093840122223, 0.28319019079208374, 0.2561148703098297, 0.22900544106960297, 0.22633962333202362, 0.23455379903316498, 0.2052689790725708, 0.19285868108272552, 0.18265831470489502, 0.16951391100883484, 0.16223642230033875, 0.16177821159362793, 0.1427517533302307, 0.122458815574646, 0.11836446821689606, 0.11382424086332321, 0.10790519416332245, 0.10077565163373947, 0.09202756732702255, 0.08618709444999695, 0.09047630429267883, 0.07041455805301666, 0.08021882176399231, 0.06974200159311295, 0.08038271963596344, 0.06941268593072891, 0.06172217056155205, 0.05975034832954407, 0.061418719589710236, 0.046489059925079346, 0.05280204117298126, 0.05704590678215027, 0.05349923297762871, 0.04679787531495094, 0.050650425255298615, 0.03752943128347397, 0.050458211451768875, 0.043775178492069244, 0.045520056039094925, 0.05026846006512642, 0.05925728753209114, 0.04574448615312576, 0.038940250873565674, 0.04209870845079422, 0.03617464378476143, 0.039472468197345734, 0.037188880145549774, 0.03559001535177231, 0.042187727987766266, 0.03511697053909302, 0.03315997123718262, 0.040291234850883484, 0.028339233249425888, 0.03530228137969971, 0.027725202962756157, 0.03280339762568474, 0.050439585000276566, 0.037758149206638336, 0.027482664212584496, 0.031216802075505257, 0.02798522263765335, 0.029079213738441467, 0.026610083878040314, 0.023936469107866287, 0.03470098599791527, 0.023034706711769104, 0.02490476332604885, 0.029801731929183006, 0.023532861843705177, 0.038268107920885086, 0.03247637301683426, 0.02811495214700699, 0.026308950036764145, 0.022500144317746162, 0.02645759843289852, 0.029017604887485504, 0.026074416935443878, 0.03449983149766922, 0.022790372371673584, 0.025571489706635475, 0.023559600114822388, 0.026546165347099304, 0.02451120875775814, 0.023696230724453926, 0.022612279281020164, 0.03308061882853508, 0.03758585453033447, 0.0232263021171093, 0.02613786607980728, 0.026311740279197693, 0.03531557694077492, 0.037027280777692795, 0.024246517568826675, 0.029080430045723915, 0.02779235690832138, 0.02067827247083187, 0.020214807242155075, 0.025831682607531548, 0.03050798550248146, 0.023814503103494644, 0.016444308683276176, 0.016912197694182396, 0.022891279309988022, 0.02147890068590641, 0.021906796842813492, 0.030811812728643417, 0.021972889080643654, 0.0350349023938179, 0.017559316009283066, 0.022997263818979263, 0.022908758372068405, 0.016583817079663277, 0.02146320417523384, 0.015267095528542995, 0.02177724428474903, 0.0282434169203043, 0.02160112001001835, 0.01718791574239731, 0.016184847801923752, 0.01784556545317173, 0.019739903509616852, 0.015239913016557693, 0.023331500589847565, 0.021709537133574486, 0.025441322475671768, 0.017494983971118927, 0.015201137401163578, 0.015976568683981895, 0.019120918586850166, 0.017656533047556877, 0.015631433576345444, 0.017298083752393723, 0.03489752858877182, 0.016880745068192482, 0.015169183723628521, 0.012241100892424583, 0.017201481387019157, 0.015720300376415253, 0.01096301432698965, 0.013381663709878922, 0.012346050702035427, 0.01656203344464302, 0.019175807014107704, 0.02967596799135208, 0.019523058086633682, 0.021996794268488884, 0.012756631709635258, 0.009192467667162418, 0.020932629704475403, 0.014870447106659412, 0.015522384084761143, 0.010513044893741608, 0.0149324806407094, 0.012037686072289944, 0.016389643773436546, 0.017776936292648315, 0.01249141339212656, 0.014476281590759754, 0.015058184042572975, 0.008674642071127892, 0.011244270950555801, 0.014085819944739342, 0.01022149994969368, 0.012803885154426098, 0.013744357042014599, 0.017310485243797302, 0.012829231098294258, 0.012306946329772472, 0.017554085701704025, 0.007067408878356218, 0.009050199761986732, 0.021693168208003044, 0.01625841110944748, 0.011434721760451794, 0.010425705462694168, 0.010031676851212978, 0.017582116648554802, 0.014499763958156109, 0.009573165327310562, 0.010700931772589684, 0.018565045669674873, 0.014818089082837105, 0.014544457197189331, 0.017594505101442337, 0.008385105058550835, 0.00875614769756794, 0.007563580293208361, 0.01146706659346819, 0.0067809103056788445, 0.009961067698895931, 0.011720121838152409, 0.006220575887709856, 0.01241228636354208, 0.012484096921980381, 0.015202149748802185, 0.008305498398840427, 0.006872158031910658, 0.03077257238328457, 0.010766208171844482, 0.010262562893331051, 0.017438439652323723, 0.016256058588624, 0.010290156118571758, 0.01181379146873951, 0.008255983702838421, 0.00945578794926405, 0.010240379720926285, 0.011704296804964542, 0.02077205292880535, 0.0191879253834486, 0.00864711869508028, 0.00666655832901597, 0.014415633864700794, 0.01566488668322563, 0.009134619496762753, 0.01909017190337181, 0.011383232660591602, 0.009165669791400433, 0.012432199902832508, 0.021016089245676994, 0.007841299287974834, 0.011064001359045506, 0.011950040236115456, 0.016491396352648735, 0.019002418965101242, 0.00888864416629076, 0.00819447822868824, 0.01140289194881916, 0.012659888714551926, 0.0120606804266572, 0.016387591138482094, 0.007402039133012295, 0.012275389395654202, 0.010279553942382336, 0.011601218953728676, 0.007127889897674322, 0.009372877888381481, 0.007245268672704697, 0.009403327479958534, 0.016751373186707497, 0.016087913885712624, 0.01248161867260933, 0.007198788225650787, 0.012157035991549492, 0.009530089795589447, 0.00937131978571415, 0.006970131304115057, 0.00805625319480896, 0.006906646303832531, 0.009688034653663635, 0.008047047071158886, 0.013072927482426167, 0.006504342425614595, 0.012382220476865768, 0.00819341279566288, 0.017396550625562668, 0.02040550485253334, 0.009410561993718147, 0.015497012063860893, 0.010083853267133236, 0.011311613954603672, 0.015262042172253132, 0.0048355222679674625, 0.008825746364891529, 0.01156728994101286, 0.01731131598353386, 0.008871776983141899, 0.012404770590364933, 0.011797009035944939, 0.00724150100722909, 0.005282323807477951, 0.011694023385643959, 0.004829590208828449, 0.015309911221265793, 0.006459601689130068, 0.004835165571421385, 0.0051751467399299145, 0.010415623895823956, 0.005986723583191633, 0.009487289004027843, 0.005325332749634981, 0.005035712383687496, 0.007479316554963589, 0.007904891856014729, 0.004949918482452631, 0.008544757030904293, 0.003385777585208416, 0.0037824888713657856, 0.004820355214178562, 0.004399569239467382, 0.0028308259788900614, 0.0033473919611424208, 0.00354463467374444, 0.002832032972946763, 0.0026723125483840704, 0.0029031841550022364, 0.0036910665221512318, 0.005078062415122986, 0.002876889193430543, 0.0032355014700442553, 0.0026256931014358997, 0.002513051265850663, 0.0026934975758194923, 0.002762459684163332, 0.0023457978386431932, 0.0026002279482781887, 0.0026476122438907623, 0.00235210033133626, 0.0024250869173556566, 0.0023028154391795397, 0.002407914027571678, 0.0022877969313412905]","[9.165090942382813, 1.6479527235031128, 0.12877356112003327, 0.02285262495279312, 0.014819591119885445, 0.002835857216268778]","[0.0, 0.4605821371078491, 0.9824541449546814, 0.9954520344734192, 0.9971400022506713, 0.9997400641441345]","[0.0, 0.2080078125, 0.9736328125, 0.9931640625, 0.995703125, 0.999609375]","[5031.1123046875, 3.53359375, 0.299609375, 0.8576171875, 0.025, 0.0203125]","[50042096.0, 532.360546875, 159.880078125, 686.4216796875, 0.203515625, 1.05625]"
